0	0	2411
0	1	1999
1	2	523
2	0	2141
2	1	1723
3	0	47
3	1	1723
4	0	377
4	1	2651
5	2	415
6	0	654
6	1	1723
7	0	47
7	1	296
8	2	296
9	0	2031
9	1	1547
10	2	3184
11	2	1354
12	2	690
13	2	1595
14	0	1380
14	1	1028
15	0	47
15	1	1028
16	0	1642
16	1	818
17	2	818
18	2	1799
19	0	752
19	1	2272
20	0	654
20	1	2272
21	2	2422
22	0	47
22	1	457
23	0	752
23	1	457
24	0	1380
24	1	160
25	0	47
25	1	160
26	2	3367
27	0	969
27	1	415
28	0	2411
28	1	457
29	2	1156
30	0	1679
30	1	2445
31	0	2031
31	1	1597
32	2	268
33	0	2979
33	1	1860
34	0	3223
34	1	1860
35	2	3115
36	2	1155
37	0	2771
37	1	1376
38	2	999
39	2	1597
40	0	2124
40	1	1028
41	2	2186
42	0	752
42	1	3227
43	2	1209
44	0	47
44	1	1277
45	2	1202
46	2	1093
47	0	308
47	1	460
48	0	2592
48	1	460
49	2	3164
50	2	2449
51	2	3215
52	2	3420
53	0	2454
53	1	1547
54	2	2369
55	2	2730
56	2	632
57	0	47
57	1	449
58	0	697
58	1	1608
59	2	2313
60	2	1723
61	0	3167
61	1	1028
62	0	2246
62	1	1028
63	0	752
63	1	1116
64	0	2141
64	1	1116
65	2	3226
66	2	1215
67	0	47
67	1	499
68	0	746
68	1	3227
69	2	1337
70	0	1817
70	1	1860
71	2	1104
72	0	654
72	1	1116
73	2	722
74	0	47
74	1	3357
75	2	2005
76	0	2481
76	1	460
77	2	312
78	0	1252
78	1	1723
79	0	2771
79	1	1706
80	0	1774
80	1	1706
81	0	3301
81	1	1093
82	0	2031
82	1	2148
83	2	828
84	2	2207
85	2	212
86	0	920
86	1	1093
87	0	2031
87	1	449
88	0	636
88	1	1723
89	0	2025
89	1	1093
90	2	1653
91	2	909
92	0	2109
92	1	460
93	0	2771
93	1	1608
94	0	3459
94	1	460
95	2	460
96	2	1547
97	0	3409
97	1	1376
98	0	3314
98	1	3357
99	2	1897
100	0	2771
100	1	2976
101	0	2031
101	1	296
102	0	2606
102	1	2976
103	0	308
103	1	2976
104	2	615
105	2	1930
106	2	2759
107	0	746
107	1	2759
108	0	3109
108	1	457
109	0	47
109	1	3227
110	0	752
110	1	160
111	0	746
111	1	160
112	2	1579
113	0	807
113	1	457
114	0	752
114	1	490
115	0	47
115	1	490
116	0	2025
116	1	3380
117	2	241
118	2	1265
119	2	2472
120	2	2962
121	0	2300
121	1	1155
122	0	1679
122	1	1999
123	2	2392
124	2	3019
125	0	47
125	1	1860
126	0	2109
126	1	1860
127	2	2997
128	0	47
128	1	571
129	2	160
130	0	3048
130	1	1547
131	2	743
132	0	1996
132	1	1799
133	2	1357
134	2	1995
135	0	377
135	1	818
136	0	752
136	1	2776
137	0	807
137	1	2776
138	2	2059
139	2	3250
140	2	2221
141	2	1735
142	2	2973
143	0	1679
143	1	571
144	0	2109
144	1	415
145	2	495
146	2	213
147	2	2206
148	2	2220
149	0	2566
149	1	1911
150	2	3287
151	0	655
151	1	460
152	0	3216
152	1	1155
153	2	3131
154	2	1813
155	0	1996
155	1	2148
156	2	602
157	2	1618
158	2	3233
159	0	1817
159	1	598
160	2	3176
161	2	1335
162	2	479
163	0	2771
163	1	605
164	2	2014
165	0	1996
165	1	571
166	0	177
166	1	571
167	0	1380
167	1	571
168	0	2031
168	1	1799
169	0	2390
169	1	1028
170	2	3348
171	2	299
172	0	3109
172	1	1116
173	0	807
173	1	1116
174	0	752
174	1	499
175	0	746
175	1	499
176	0	2109
176	1	1723
177	2	584
178	0	2031
178	1	584
179	0	2771
179	1	2198
180	2	2955
181	2	116
182	0	3409
182	1	3056
183	2	2446
184	0	1817
184	1	1093
185	0	1679
185	1	1608
186	2	329
187	0	2771
187	1	280
188	2	3151
189	2	1289
190	2	3042
191	0	177
191	1	499
192	0	2300
192	1	499
193	2	3030
194	2	2373
195	2	323
196	2	172
197	0	655
197	1	2997
198	2	1821
199	0	286
199	1	2695
200	0	2819
200	1	584
201	0	3239
201	1	1116
202	0	946
202	1	1155
203	0	2411
203	1	141
204	0	47
204	1	141
205	0	1679
205	1	499
206	0	2426
206	1	571
207	0	1996
207	1	1999
208	2	3401
209	0	1679
209	1	836
210	2	2549
211	0	621
211	1	571
212	0	3243
212	1	1164
213	0	785
213	1	1164
214	0	2771
214	1	1116
215	2	3419
216	0	2771
216	1	41
217	0	174
217	1	41
218	2	910
219	0	3109
219	1	1821
220	0	746
220	1	1821
221	0	2315
221	1	1860
222	2	1859
223	2	3347
224	0	1774
224	1	460
225	0	47
225	1	258
226	0	1817
226	1	571
227	0	2058
227	1	571
228	0	2098
228	1	571
229	2	3386
230	0	790
230	1	2148
231	2	2741
232	0	2016
232	1	3357
233	0	1817
233	1	2865
234	0	1679
234	1	2865
235	0	3139
235	1	571
236	0	47
236	1	2695
237	0	969
237	1	2148
238	2	1580
239	2	1917
240	2	2593
241	0	1774
241	1	1093
242	2	1937
243	0	752
243	1	3092
244	0	3109
244	1	3092
245	0	308
245	1	571
246	2	2379
247	0	463
247	1	571
248	0	146
248	1	1116
249	0	3409
249	1	1164
250	2	3072
251	0	1697
251	1	571
252	0	1613
252	1	584
253	0	1774
253	1	1938
254	2	422
255	0	2834
255	1	296
256	0	177
256	1	584
257	2	158
